file,label,rms,ptp,kurtosis,dominant_hz
normal_0.mat,0,0.07267611470608168,0.43809230769230767,2.7214595919147504,1037.109375
normal_0.mat,0,0.06934766139729145,0.41201538461538456,2.7595754350645834,1037.109375
normal_0.mat,0,0.06992342104512676,0.4211944615384615,2.7472908146259045,1037.109375
normal_0.mat,0,0.06980870499843732,0.42745292307692306,2.8198514011607667,1037.109375
normal_0.mat,0,0.07216770915507986,0.4839876923076923,2.9862548693689734,1037.109375
normal_0.mat,0,0.07146985436271944,0.4839876923076923,2.988115526167603,1037.109375
normal_0.mat,0,0.06971083241800878,0.43663199999999996,2.8398714723027236,1037.109375
normal_0.mat,0,0.07285794869512219,0.4591624615384615,2.8311923462748703,1037.109375
normal_0.mat,0,0.07469865063847718,0.46437784615384614,2.8539632210868944,1037.109375
normal_0.mat,0,0.07495520125364179,0.45832799999999996,2.8130121476519685,1037.109375
normal_0.mat,0,0.07104914179905472,0.4362147692307692,2.6914980431446116,1037.109375
normal_0.mat,0,0.0698773852035416,0.43663199999999996,2.8423473456632937,1037.109375
normal_0.mat,0,0.0715977336224744,0.46562953846153843,3.0129468984089156,1037.109375
normal_0.mat,0,0.07131418932194013,0.4577021538461538,2.866364587316812,1037.109375
normal_0.mat,0,0.0705309171502329,0.4332941538461538,2.7540509773930295,1037.109375
normal_0.mat,0,0.07294973382156679,0.42161169230769224,2.7634225596244626,1037.109375
normal_0.mat,0,0.07459893443705218,0.42161169230769224,2.638783693969268,1037.109375
normal_0.mat,0,0.07230539216749042,0.38677292307692307,2.439692885235642,1037.109375
normal_0.mat,0,0.07011218803512263,0.4080516923076923,2.5272704110263065,1037.109375
normal_0.mat,0,0.0731574536175764,0.4080516923076923,2.554366781314325,1037.109375
normal_0.mat,0,0.07479233067951542,0.43475446153846153,2.6077159376645365,1037.109375
normal_0.mat,0,0.07204528905710351,0.4504006153846154,2.72593477398023,1037.109375
normal_0.mat,0,0.07389710303256719,0.42494953846153843,2.5564732183438936,1037.109375
normal_0.mat,0,0.07371553391514125,0.39303138461538456,2.5171567964592194,1037.109375
normal_0.mat,0,0.07334356231072227,0.38531261538461536,2.4713035349544943,1037.109375
normal_0.mat,0,0.0720350715945079,0.3882332307692308,2.5318173905139982,1037.109375
normal_0.mat,0,0.07313994853124506,0.42098584615384615,2.621136725730781,1037.109375
normal_0.mat,0,0.0740433126654215,0.4775206153846153,2.6975444733884624,1037.109375
normal_0.mat,0,0.07203909624198467,0.46562953846153843,2.6888112347383495,1037.109375
normal_0.mat,0,0.07503386093888204,0.4725138461538461,2.70231512838747,1037.109375
normal_0.mat,0,0.07542060615003847,0.4725138461538461,2.7370364388142745,1037.109375
normal_0.mat,0,0.07263273623896462,0.40575692307692307,2.573319147914208,1037.109375
normal_0.mat,0,0.0732646483790183,0.40909476923076926,2.5508410321881834,1037.109375
normal_0.mat,0,0.07771960689064568,0.4746,2.643777685465449,1037.109375
normal_0.mat,0,0.07607953371474474,0.4746,2.7475134653681166,1037.109375
normal_0.mat,0,0.07525699272613949,0.43475446153846153,2.6305376994991914,1037.109375
normal_0.mat,0,0.0763099158247014,0.4449766153846154,2.6228454147441105,1037.109375
normal_0.mat,0,0.07579099116053381,0.43809230769230767,2.647949799539487,1037.109375
normal_0.mat,0,0.0747708903863941,0.43225107692307685,2.554062254654624,1037.109375
normal_0.mat,0,0.07386593578215235,0.4566590769230769,2.7164423670231725,1037.109375
normal_0.mat,0,0.07475329487688157,0.4566590769230769,2.6829005349484087,1037.109375
normal_0.mat,0,0.07290788809409261,0.41869107692307694,2.644247068392862,1037.109375
normal_0.mat,0,0.0744472231758614,0.4430990769230769,2.7540962131965387,1037.109375
normal_0.mat,0,0.07452083585868131,0.4539470769230769,2.781611655401889,1037.109375
normal_0.mat,0,0.07299352309072347,0.4418473846153846,2.746849187225741,1037.109375
normal_0.mat,0,0.07333335890263115,0.4445593846153846,2.6713258532900643,1037.109375
normal_0.mat,0,0.07367711740361593,0.4451852307692308,2.9103113724571674,1037.109375
normal_0.mat,0,0.07354071923121568,0.44956615384615384,2.925478816715345,1037.109375
normal_0.mat,0,0.07207992202288104,0.4410129230769231,2.8808481627983884,1037.109375
normal_0.mat,0,0.07352823666298834,0.45248676923076925,2.937047709551813,1037.109375
normal_0.mat,0,0.07655178771178751,0.47501723076923075,2.9117066783837746,1037.109375
normal_0.mat,0,0.07481933587133192,0.4892030769230769,2.9777771085998963,1037.109375
normal_0.mat,0,0.07121612653969502,0.4731396923076923,3.008012225970892,1037.109375
normal_0.mat,0,0.07468634805392005,0.4650036923076923,2.9170087062088634,1037.109375
normal_0.mat,0,0.07621747618576886,0.450192,2.830228330128845,1037.109375
normal_0.mat,0,0.07366099318762329,0.42411507692307693,2.715728977075332,1037.109375
normal_0.mat,0,0.07264068272941257,0.39657784615384617,2.6440163928174907,1037.109375
normal_0.mat,0,0.07231876341015103,0.43934399999999996,2.740271051015496,1037.109375
normal_0.mat,0,0.07652191208110314,0.46792430769230764,2.7884151810293547,1037.109375
normal_0.mat,0,0.07643858172146449,0.45728492307692303,2.8203957667663113,1037.109375
normal_0.mat,0,0.07333747324709144,0.428496,2.791283597658041,1037.109375
normal_0.mat,0,0.07088007238217212,0.42870461538461535,2.645362515036284,1037.109375
normal_0.mat,0,0.07110031074606078,0.49045476923076925,2.9762637208098868,1037.109375
normal_0.mat,0,0.07106037883997754,0.49045476923076925,3.1183261151673536,1037.109375
normal_0.mat,0,0.07304182553019696,0.444768,2.6964682062654726,1037.109375
normal_0.mat,0,0.0729587174744968,0.44706276923076926,2.7341253132955465,1037.109375
normal_0.mat,0,0.07155287787688826,0.45019200000000004,2.9601148706853073,1037.109375
normal_0.mat,0,0.07559304833978825,0.44414215384615385,2.725545876456192,1037.109375
normal_0.mat,0,0.07108784636547717,0.398664,2.648991684465457,1037.109375
normal_0.mat,0,0.07169936424163019,0.4668812307692307,2.842104138900366,1037.109375
normal_0.mat,0,0.07374782512758092,0.4668812307692307,2.8224958341280413,1037.109375
normal_0.mat,0,0.07182041755086006,0.40575692307692307,2.707648981468131,1037.109375
normal_0.mat,0,0.07249214659192656,0.513611076923077,2.970727130291363,1037.109375
normal_0.mat,0,0.07720024215411492,0.513611076923077,2.952208188241092,1037.109375
normal_0.mat,0,0.07802252794673277,0.43955261538461543,2.6720153585275797,1037.109375
normal_0.mat,0,0.07208291047114988,0.417648,2.6958809504018695,1037.109375
normal_0.mat,0,0.07429910788296751,0.48982892307692305,2.8984614010644982,1037.109375
normal_0.mat,0,0.07529114521487278,0.48982892307692305,2.909402156882775,1037.109375
normal_0.mat,0,0.07402297536188648,0.43120800000000004,2.7250770575902696,1037.109375
normal_0.mat,0,0.07297333732615383,0.41493599999999997,2.739166251036995,1037.109375
normal_0.mat,0,0.0728203016668133,0.449148923076923,2.7470152205370097,1037.109375
normal_0.mat,0,0.07357072688163921,0.449148923076923,2.6239211503059368,1037.109375
normal_0.mat,0,0.07371545565867076,0.428496,2.6432822420026274,1037.109375
normal_0.mat,0,0.07467677328843873,0.4332941538461539,2.715320136844317,1037.109375
normal_0.mat,0,0.07386704894685987,0.463752,2.7150599592361107,1037.109375
normal_0.mat,0,0.07529445701422903,0.4683415384615385,2.729952528849421,1037.109375
normal_0.mat,0,0.07455914762698118,0.4683415384615385,2.714322481886296,1037.109375
normal_0.mat,0,0.0753623993061515,0.4370492307692308,2.53888999927804,1037.109375
normal_0.mat,0,0.07616972089333121,0.4239064615384615,2.5511062193411598,1037.109375
normal_0.mat,0,0.07452294685746665,0.46855015384615384,2.693383838847082,1037.109375
normal_0.mat,0,0.07329085703740795,0.4403870769230769,2.7156287323270263,1037.109375
normal_0.mat,0,0.07352676894367488,0.46145723076923073,2.710099617887261,1037.109375
normal_0.mat,0,0.07680512571572487,0.45332123076923075,2.7586304494397003,1037.109375
normal_0.mat,0,0.07825442802787129,0.46729846153846155,2.6950094632003685,1037.109375
normal_0.mat,0,0.07591669795289185,0.45832799999999996,2.633926518112712,1037.109375
normal_0.mat,0,0.07306707641964125,0.436632,2.671672865209799,1037.109375
normal_0.mat,0,0.07480485802699934,0.43892676923076923,2.5763050342567677,1037.109375
normal_0.mat,0,0.07379725802427886,0.4318338461538461,2.6247701468156985,1037.109375
normal_0.mat,0,0.07376867183752893,0.4424732307692308,2.7916676323017593,1037.109375
normal_0.mat,0,0.0728256128229569,0.4424732307692308,2.7857325407016273,1037.109375
normal_0.mat,0,0.06999038335796044,0.40742584615384614,2.7310996677826314,1037.109375
normal_0.mat,0,0.07256791827648663,0.45373846153846153,2.785165295892357,1037.109375
normal_0.mat,0,0.07461113146076694,0.45373846153846153,2.8067599397996243,1037.109375
normal_0.mat,0,0.0727540715699803,0.45707630769230767,2.808613818573919,1037.109375
normal_0.mat,0,0.0719965464684112,0.43579753846153846,2.715376175667955,1037.109375
normal_0.mat,0,0.07323371738892101,0.4451852307692308,2.72609496059864,1037.109375
normal_0.mat,0,0.07034163683154492,0.4451852307692308,2.7964659536089216,1037.109375
normal_0.mat,0,0.07254083204090253,0.423072,2.7001008027652826,1037.109375
normal_0.mat,0,0.07317361031999302,0.4593710769230769,2.881302252943113,1037.109375
normal_0.mat,0,0.07314489019398088,0.4919150769230769,2.94437142811242,1037.109375
normal_0.mat,0,0.0744274496331545,0.45478153846153846,2.7470639896736095,1037.109375
normal_0.mat,0,0.07398111936921255,0.45791076923076923,2.7845998636387255,1037.109375
normal_0.mat,0,0.07412611884499673,0.47084492307692305,2.917690027207607,1037.109375
normal_0.mat,0,0.07078175046394608,0.4591624615384615,2.8769114618676435,1037.109375
normal_0.mat,0,0.0696541188799333,0.44122153846153844,2.796680221883586,1037.109375
normal_0.mat,0,0.07138916151230427,0.45415569230769226,2.8813166988816348,1037.109375
normal_0.mat,0,0.07413860130007421,0.45603323076923075,2.9156275135226837,1037.109375
normal_0.mat,0,0.07231168257173697,0.45248676923076925,2.845525871730967,1037.109375
normal_0.mat,0,0.07007306896260933,0.43016492307692306,2.6926132746457454,1037.109375
normal_0.mat,0,0.06940016875748035,0.47606030769230767,2.8808069968135896,1037.109375
normal_0.mat,0,0.07107467274037718,0.47606030769230767,2.7946904163167128,1037.109375
normal_0.mat,0,0.07188492016733672,0.4216116923076923,2.724444747572788,1037.109375
normal_0.mat,0,0.07158916891633556,0.43809230769230767,2.8600514666282235,1037.109375
normal_0.mat,0,0.07330202592160918,0.4526953846153846,2.723571321915344,1037.109375
normal_0.mat,0,0.07200869203462201,0.4360061538461538,2.7584293419833013,1037.109375
normal_0.mat,0,0.07266736294511995,0.4368406153846154,2.774412602891496,1037.109375
normal_0.mat,0,0.07244117435332074,0.40262769230769235,2.6393320876293846,1037.109375
normal_0.mat,0,0.07279331715723554,0.41994276923076923,2.616843163747615,1037.109375
normal_0.mat,0,0.07484467366541302,0.40554830769230765,2.5581542880596535,1037.109375
normal_0.mat,0,0.07404592124888756,0.3938658461538461,2.460178464064358,1037.109375
normal_1.mat,0,0.06644467551718397,0.4030449230769231,2.8197749561989447,1066.40625
normal_1.mat,0,0.0650410017385473,0.4017932307692308,2.913741397674695,1066.40625
normal_1.mat,0,0.06298748773798006,0.4017932307692308,2.9839096969709322,1066.40625
normal_1.mat,0,0.06363986101944366,0.38719015384615385,2.8080545608761542,1037.109375
normal_1.mat,0,0.0630515083827848,0.3915710769230769,2.806392953894573,1037.109375
normal_1.mat,0,0.06304265377607439,0.39595199999999997,3.041519981132975,87.890625
normal_1.mat,0,0.06427317028542971,0.3976209230769231,3.10603251343756,87.890625
normal_1.mat,0,0.06390981858257391,0.40826030769230764,3.003669349532638,1066.40625
normal_1.mat,0,0.06360672527479536,0.43934399999999996,2.9680843769645926,1066.40625
normal_1.mat,0,0.06202813531361424,0.4147273846153846,2.9188555974348227,1066.40625
normal_1.mat,0,0.06580385459582336,0.4159790769230769,2.8815434495912484,1066.40625
normal_1.mat,0,0.06519030463679458,0.4159790769230769,3.1109386782569377,1066.40625
normal_1.mat,0,0.06183223031930125,0.3873987692307692,3.136980464389877,87.890625
normal_1.mat,0,0.06739860220523243,0.41159815384615384,2.8233878166642596,87.890625
normal_1.mat,0,0.0666638123435734,0.4105550769230769,2.8466680411846967,87.890625
normal_1.mat,0,0.06542491674268679,0.3650769230769231,2.738819104328482,1066.40625
normal_1.mat,0,0.06555006771998328,0.3625735384615385,2.6488458547864546,1066.40625
normal_1.mat,0,0.06348143866630167,0.38155753846153845,2.6779525915846127,1066.40625
normal_1.mat,0,0.06720334090736778,0.4201513846153846,2.8955235735977074,1066.40625
normal_1.mat,0,0.0670638339177334,0.41431015384615383,2.902299899333061,1066.40625
normal_1.mat,0,0.06292777580018037,0.37550769230769226,2.657441637160908,87.890625
normal_1.mat,0,0.06424969008351182,0.4005415384615384,2.721995934356805,87.890625
normal_1.mat,0,0.06535266724046014,0.424740923076923,2.8844014727107736,1066.40625
normal_1.mat,0,0.06383952347816843,0.4099292307692307,2.9912310719667925,1037.109375
normal_1.mat,0,0.0648121860646898,0.43454584615384617,3.0651474112500137,1066.40625
normal_1.mat,0,0.06720441123111513,0.43454584615384617,2.8993639530953716,1066.40625
normal_1.mat,0,0.0676690798258993,0.4082603076923077,2.8437425875338262,1066.40625
normal_1.mat,0,0.06742642263352981,0.40283630769230766,2.8102041497566166,1066.40625
normal_1.mat,0,0.06542937219132575,0.3700836923076923,2.633411612735334,1066.40625
normal_1.mat,0,0.06449772000510641,0.3809316923076923,2.7492966151827103,1066.40625
normal_1.mat,0,0.0639831321597793,0.39261415384615383,2.819146078479717,1066.40625
normal_1.mat,0,0.061518961771052684,0.45332123076923075,3.0720160720999434,1037.109375
normal_1.mat,0,0.06283733307116988,0.4297476923076923,3.2395101691070396,1037.109375
normal_1.mat,0,0.0626715494769366,0.45060923076923076,3.1194508742901985,1066.40625
normal_1.mat,0,0.06308188934228451,0.43162523076923076,3.069380384289369,87.890625
normal_1.mat,0,0.06827244641319406,0.43162523076923076,2.904518910494089,87.890625
normal_1.mat,0,0.06894809857236384,0.4220289230769231,2.864357654005742,1037.109375
normal_1.mat,0,0.06815884140817541,0.4493575384615385,2.894960332774228,87.890625
normal_1.mat,0,0.06422098410983451,0.41827384615384616,2.9244414496229556,1066.40625
normal_1.mat,0,0.06124190397859798,0.3730043076923077,2.772951111003924,1066.40625
normal_1.mat,0,0.0642252977508336,0.371544,2.853018340447396,87.890625
normal_1.mat,0,0.06436925777168381,0.4224461538461538,2.984643805889357,87.890625
normal_1.mat,0,0.06647846423609904,0.4314166153846154,2.8830573773325296,87.890625
normal_1.mat,0,0.06947853431101966,0.41118092307692305,2.7333750871175506,87.890625
normal_1.mat,0,0.06697199878833741,0.3876073846153846,2.7623293217940805,1037.109375
normal_1.mat,0,0.06630117798760685,0.3961606153846154,2.7841278123884696,1066.40625
normal_1.mat,0,0.06348486058221085,0.3961606153846154,2.850107669947139,1066.40625
normal_1.mat,0,0.06303666120312909,0.37550769230769226,2.7826820261831897,1066.40625
normal_1.mat,0,0.0662486905173755,0.3947003076923077,2.8102036874241167,87.890625
normal_1.mat,0,0.06419149056097369,0.40471384615384615,2.916621613805561,1066.40625
normal_1.mat,0,0.06275282825595659,0.409512,2.9213981899521104,87.890625
normal_1.mat,0,0.06403450121318066,0.4111809230769231,2.877323296379948,1066.40625
normal_1.mat,0,0.0630408068147769,0.4051310769230769,2.9098839203463482,1066.40625
normal_1.mat,0,0.06357651077938084,0.4049224615384615,2.9466431216940965,1066.40625
normal_1.mat,0,0.06380537778878331,0.4049224615384615,2.9631744265703532,1066.40625
normal_1.mat,0,0.06357238810855805,0.4207772307692308,3.110180011675174,1066.40625
normal_1.mat,0,0.06594149536751609,0.4124326153846154,2.957207886979495,87.890625
normal_1.mat,0,0.06514513036118014,0.36612,2.7189564557391575,87.890625
normal_1.mat,0,0.06244327098799243,0.35193415384615384,2.595463087554868,87.890625
normal_1.mat,0,0.06254234174283117,0.3784283076923076,2.638628261875902,1066.40625
normal_1.mat,0,0.06113346724553785,0.3784283076923076,2.722281495722773,1066.40625
normal_1.mat,0,0.06327830521839838,0.38656430769230765,2.724176219914483,1066.40625
normal_1.mat,0,0.06678723947814012,0.38656430769230765,2.746186511847241,1037.109375
normal_1.mat,0,0.0652208611081876,0.38885907692307686,2.917373523083928,1066.40625
normal_1.mat,0,0.0669289989825309,0.3974123076923077,2.832053699749899,87.890625
normal_1.mat,0,0.06662098591834223,0.39094523076923077,2.741361596306945,1066.40625
normal_1.mat,0,0.06712554202751493,0.490872,3.1654918987779945,1066.40625
normal_1.mat,0,0.06794961377972797,0.490872,3.3117219364652497,1066.40625
normal_1.mat,0,0.06468117004103868,0.4504006153846154,2.965730800212835,1066.40625
normal_1.mat,0,0.06426626313596831,0.37780246153846153,2.72694294897753,1037.109375
normal_1.mat,0,0.06620051718373249,0.40429661538461537,2.79932029969784,1037.109375
normal_1.mat,0,0.06890318156498063,0.4397612307692308,3.120496076828375,87.890625
normal_1.mat,0,0.06889798739545719,0.4397612307692308,3.204705617653009,87.890625
normal_1.mat,0,0.06532022685418243,0.40846892307692306,2.8439743146893774,1066.40625
normal_1.mat,0,0.06390484298528298,0.355272,2.5904584785991815,1066.40625
normal_1.mat,0,0.06235819269135508,0.35214276923076926,2.6496105537812125,1066.40625
normal_1.mat,0,0.06456259578411648,0.46479507692307687,2.993870449282791,1066.40625
normal_1.mat,0,0.06726021917894132,0.46479507692307687,3.0295113982390487,1066.40625
normal_1.mat,0,0.0667544508631078,0.42035999999999996,2.738298559403816,87.890625
normal_1.mat,0,0.06694913261355451,0.41994276923076923,2.8418138601178984,87.890625
normal_1.mat,0,0.06633193691801052,0.41994276923076923,2.903032802302401,1066.40625
normal_1.mat,0,0.0645070073011068,0.43225107692307685,2.7779728640445756,1066.40625
normal_1.mat,0,0.06539379118208181,0.4408043076923077,3.1120424365917616,1066.40625
normal_1.mat,0,0.06364359223011212,0.4153532307692308,3.1035686992238953,1066.40625
normal_1.mat,0,0.06227484380453294,0.3615304615384615,2.7038654674820974,1066.40625
normal_1.mat,0,0.06322004464372312,0.36403384615384615,2.630703898319702,87.890625
normal_1.mat,0,0.06255760204834848,0.39011076923076926,2.7037681402427327,2103.515625
normal_1.mat,0,0.0641028013854106,0.3957433846153846,2.932034855054845,87.890625
normal_1.mat,0,0.06514146584439054,0.3994984615384615,2.915469434663743,1066.40625
normal_1.mat,0,0.06406744947425588,0.398664,2.7033134699714503,1037.109375
normal_1.mat,0,0.06613427603508855,0.42870461538461535,2.9263633483095988,1066.40625
normal_1.mat,0,0.06764290082820085,0.42870461538461535,2.960116957292597,1066.40625
normal_1.mat,0,0.06566127537929901,0.4036707692307692,2.8058204162511022,1066.40625
